Scenario	Replication	[StatsEaten3].NumberProcessed		[StatsEaten3].SampleAverage/1[min]		[StatsEatenQueue3].SampleAverage/1[min]		[StatsEaten3].SampleStandardDeviation/1[min]		[StatsAttempt3].NumberProcessed		[StatsAttempt3].SampleAverage/1[min]		[StatsAttempt3].SampleStandardDeviation/1[min]		[StatsEaten5].NumberProcessed		[StatsEaten5].SampleAverage/1[min]		[StatsEatenQueue5].SampleAverage/1[min]		[StatsEaten5].SampleStandardDeviation/1[min]		[StatsAttempt5].NumberProcessed		[StatsAttempt5].SampleAverage/1[min]		[StatsAttempt5].SampleStandardDeviation/1[min]		[RejectedTwice1].NumberProcessed		[RejectedTwice2].NumberProcessed		[RejectedTwice3].NumberProcessed		[RejectedTwice4].NumberProcessed		[RejectedTwice5].NumberProcessed	
1	738	1493.0		2.8327534142536686		8.686746727068122		0.7164235639925317		1502.0		8.694386690566485		6.268332448472221		991.0		2.9757381974060397		5.13596629511832		0.935927648008226		991.0		5.13596629511832		3.8274510293358133		0.0		2.0		0.0		0.0		1.0	
1	739	1489.0		2.849773538974768		8.200844203181324		0.974520131761124		1505.0		8.198378210429514		5.78882290083537		997.0		2.898606133931176		4.917903327261568		0.8934946169922496		997.0		4.917903327261568		4.060636256050505		0.0		1.0		0.0		0.0		2.0	
1	740	1442.0		2.9130614012635694		7.916868715652097		0.8532604434068252		1466.0		7.9215341871581		5.70364762865741		1000.0		3.081880288857308		5.19789076192728		0.8341463610255978		1003.0		5.1864324592091835		3.8405568816645097		0.0		4.0		0.0		0.0		2.0	
1	741	1443.0		2.8598735823788504		7.628774693862291		0.771835902976633		1468.0		7.653032911761106		5.670392851291456		1026.0		3.0680347910133903		4.4529175698891965		0.8509573444507832		1027.0		4.4529747395404975		3.5636911603555865		0.0		4.0		0.0		0.0		3.0	
1	742	1499.0		3.010255250046321		8.602840971474752		0.9041358262589064		1513.0		8.51137968703308		6.188353848675051		993.0		2.9091250188271607		4.845898607777686		0.7950270730721345		995.0		4.78914634546488		3.725596734287012		0.0		1.0		0.0		0.0		0.0	
1	743	1468.0		2.8388595894243522		8.005048964492458		0.8097814718998797		1478.0		8.019331761155737		5.839488934129887		989.0		2.9217979884715732		5.13238149387632		0.737844974510782		990.0		5.131316326692036		4.026317651206814		0.0		2.0		0.0		0.0		2.0	
1	744	1444.0		2.8708215222499045		7.734753613093873		0.8760731589867082		1457.0		7.6533850198159135		5.454054827677776		990.0		3.04408968610756		4.279446138644363		0.9348105500368161		990.0		4.279446138644363		3.133824014943696		0.0		3.0		0.0		0.0		0.0	
1	745	1529.0		2.920867092836529		9.182234022861525		0.843816588296427		1531.0		9.173640610365949		6.68986898145378		991.0		3.0243522537937313		4.87870628545811		0.7749408762307659		993.0		4.87833328564822		3.6951921063396593		0.0		0.0		0.0		0.0		0.0	
1	746	1506.0		2.9438784266522804		8.963603391714093		0.8467264472699042		1516.0		8.992243550451773		6.714944190965055		995.0		2.8423664515702245		4.0925568465929105		0.8097747730396372		995.0		4.0925568465929105		3.1858829829853557		0.0		2.0		0.0		0.0		1.0	
1	747	1435.0		2.9635313246395625		8.425615890321255		0.9805085910274831		1460.0		8.415538325172914		6.21337778846825		1001.0		2.9264073224902996		4.856497143925531		0.7883174562284737		1002.0		4.859710618768106		3.5085207012187385		0.0		6.0		0.0		0.0		2.0	
1	748	1461.0		2.9366853076776978		9.707841085069886		0.9728338444700074		1483.0		9.70476397527687		7.339015184357758		997.0		2.972339719972871		5.364293027765402		0.8151184212354639		998.0		5.355232133874893		4.108322714250132		0.0		3.0		1.0		0.0		1.0	
1	749	1472.0		2.9820478362645324		9.129024927747148		0.8695489530640597		1497.0		9.128498263463609		6.595164811203878		1007.0		3.0573639134289103		5.2118059889065025		0.7828028205923716		1008.0		5.214013843606822		4.03683988451541		0.0		4.0		0.0		0.0		4.0	
1	750	1455.0		2.959700257335925		8.550127561595867		0.8678016796727114		1482.0		8.535196938733066		6.212679980328632		999.0		2.9158620229824797		4.999792951228297		0.8090642786977642		1002.0		4.992130137039417		4.002851968526544		0.0		3.0		0.0		0.0		3.0	
1	751	1483.0		3.0199427198598126		8.928156840184004		0.8330993144899067		1496.0		8.927839142380332		6.261279699429013		992.0		2.954415264681736		5.315245917823317		0.9026543361475705		992.0		5.315245917823317		3.7812563075302625		0.0		2.0		0.0		0.0		1.0	
1	752	1376.0		2.8761531542998053		7.73058386638931		0.6989361401734565		1409.0		7.798545552144447		5.469004683011536		997.0		3.026146634994102		4.901215309322365		0.8647577422557969		1001.0		4.908305754838409		3.6210371981988163		0.0		7.0		0.0		0.0		3.0	
1	753	1439.0		2.989783279339538		8.448266126683937		0.9602575040124002		1463.0		8.475968732438677		6.452913967304675		1007.0		3.1043041643336546		6.658456066829178		0.7679128809833066		1007.0		6.658456066829178		5.414160391687053		0.0		3.0		0.0		0.0		4.0	
1	754	1419.0		3.024199949954246		9.179485710499172		0.9189454281360413		1439.0		9.233935490159288		6.933496135712781		1003.0		3.0146209793530034		6.180915111624718		0.7952107136310641		1003.0		6.180915111624718		4.721267810347755		0.0		3.0		0.0		0.0		3.0	
1	755	1515.0		2.892031055446312		7.869891024370206		0.8035675227125382		1532.0		7.890434577811737		5.717778134677308		1010.0		2.904319478437748		4.893841506826955		0.8282406922106009		1011.0		4.8995340597463475		3.986261556404433		0.0		1.0		0.0		0.0		2.0	
1	756	1485.0		2.880438470306825		8.296269997589627		0.8296117286123877		1510.0		8.147546575852509		6.07877149133605		986.0		3.024827669572169		5.113415761635328		0.8222719020694608		988.0		5.110489968022218		3.8876061563737565		0.0		3.0		0.0		1.0		1.0	
1	757	1507.0		2.97176271874986		8.656241429550365		0.8155506145113437		1517.0		8.662776333639023		6.620513351521078		987.0		2.973854815835864		5.465457082630455		0.7936323837310152		987.0		5.465457082630455		4.044295219640073		0.0		0.0		0.0		0.0		0.0	
1	758	1492.0		2.9632702097940915		8.697218023452916		0.839387485881405		1506.0		8.68146519106591		5.987655197676802		996.0		2.928478172550919		4.854875418291766		0.8030224392598944		997.0		4.850680107473396		3.56080333735726		0.0		2.0		0.0		0.0		2.0	
1	759	1420.0		2.912838311221198		8.184462737115146		0.9323915524752409		1448.0		8.25508759061381		5.921450479358904		990.0		2.933251075573337		4.644442053060323		0.9097550084027113		991.0		4.640709008752462		3.736850859783616		0.0		6.0		0.0		0.0		3.0	
1	760	1482.0		2.9884995088325113		8.63208716904203		0.8576605361306893		1502.0		8.629098303195375		6.19827167396717		1003.0		2.9431148175498056		5.676435011862489		0.7421025130572206		1004.0		5.678088119208146		4.190621063883424		0.0		4.0		0.0		0.0		1.0	
1	761	1498.0		2.909089954152584		7.844984010768259		0.8048696581289355		1516.0		7.844328293905281		5.881368146215666		1007.0		3.0242718830626574		5.1408878658591854		0.8919714886244697		1008.0		5.134317708184577		4.037949577769126		0.0		3.0		0.0		0.0		3.0	
1	762	1497.0		3.044419242803061		9.298631436300882		0.9541518243466754		1512.0		9.32542044474613		6.919244645595862		1009.0		2.931490413586959		5.569240081498336		0.7975748576970244		1009.0		5.569240081498336		3.9924141111549574		0.0		3.0		0.0		0.0		0.0	
1	763	1459.0		3.076447296232649		8.81262467878195		0.9769145282468662		1472.0		8.848050776790506		7.170899223001942		993.0		2.9486366835352635		5.031526325549038		0.8130462179157619		993.0		5.031526325549038		3.9869114213293253		0.0		3.0		0.0		0.0		1.0	
1	764	1468.0		2.908888680815976		9.049134147734724		0.8052833134074012		1484.0		9.036508594193464		6.692531068209326		1006.0		2.8633287538857384		4.92874534486127		0.7748918554110155		1007.0		4.926534154402145		3.657691390615125		0.0		2.0		1.0		0.0		2.0	
1	765	1462.0		2.8368464324685174		8.230077869711023		0.7915692929734289		1482.0		8.238328889809905		5.8388504407132995		992.0		2.821998677324292		4.910610084810279		0.7518158096196791		992.0		4.910610084810279		3.8969374186559986		0.0		2.0		0.0		0.0		3.0	
1	766	1419.0		2.9948879666319232		8.602303675452736		1.0003369958987913		1446.0		8.538066165941183		6.262045056217934		1007.0		2.9752917232950207		5.68282723825059		0.7665353122979355		1008.0		5.6869222583635395		4.408396496200041		0.0		5.0		0.0		0.0		2.0	
1	767	1502.0		2.9915523610099695		7.494951433415003		0.9152324464078456		1518.0		7.528442131601849		5.841125447951381		990.0		2.9480228913171085		4.574650198892227		0.829523652188687		990.0		4.574650198892227		3.561376554812678		0.0		1.0		0.0		0.0		2.0	
1	768	1378.0		2.997819843273635		8.217593617542294		0.9359384485255666		1401.0		8.302783764673041		6.572230604672242		985.0		2.9675403890864924		5.530540894253392		1.0047416799948843		988.0		5.534191580120667		4.4906807076415385		0.0		7.0		0.0		1.0		2.0	
1	769	1472.0		2.865346703836115		7.852296131840074		0.8357060091623746		1497.0		7.7952065475686565		5.589742336024909		1002.0		2.8930440087075104		4.846557407195719		0.8152005079157273		1003.0		4.845757631765253		3.7892697427827597		0.0		3.0		0.0		0.0		4.0	
1	770	1492.0		2.9280575780683957		9.87366208513423		0.9127332813857539		1508.0		9.834328763617199		7.488483616983907		997.0		3.0789623058375133		5.377738903376997		0.8255136449039023		999.0		5.365754528424928		4.059944254443384		0.0		2.0		0.0		0.0		2.0	
1	771	1456.0		3.014488490695514		8.778530677771034		0.9140366516826318		1480.0		8.712881209589035		6.347771055941968		1011.0		2.8632281375726096		4.8636388390981855		0.7500397697161709		1014.0		4.8600885619843135		3.8358696637470473		0.0		3.0		0.0		0.0		3.0	
1	772	1499.0		2.9266162322605433		8.304388758162936		0.8740831851132861		1508.0		8.180474382515605		6.030107297524064		984.0		2.9355740144408724		5.052528545539389		0.8012868705950184		984.0		5.052528545539389		4.093048498135111		0.0		0.0		0.0		0.0		0.0	
1	773	1515.0		2.9064157058407347		9.778572170946392		0.8032956896026859		1523.0		9.799188571235597		6.8517983035699865		990.0		3.0080465219889403		5.607777268718539		0.9085747513374416		991.0		5.607516416747956		3.9678568524779463		0.0		0.0		0.0		0.0		1.0	
1	774	1509.0		2.9613254612897046		8.414859526450096		0.8773939135123093		1521.0		8.344885515505691		5.835346049100455		1008.0		2.827164281921305		4.962012128980701		0.8395045903167457		1008.0		4.962012128980701		3.585856464268475		0.0		0.0		0.0		0.0		2.0	
1	775	1457.0		3.030338902214573		9.11887392469054		0.852698350958273		1476.0		8.980020101418637		6.325630963822547		994.0		2.9064103103595986		5.512637575436199		0.8208604628212451		994.0		5.512637575436199		4.356501096028435		0.0		3.0		0.0		0.0		2.0	
1	776	1434.0		3.0614532240244468		9.385478856426202		0.977698723706309		1451.0		9.426220320504962		7.410370254345726		991.0		2.9936178047086366		6.02243760884897		0.960285800752472		991.0		6.02243760884897		4.880871175697076		0.0		3.0		0.0		0.0		4.0	
1	777	1455.0		2.7933159554344553		6.506691309821393		0.7328384744878423		1476.0		6.526911847139019		4.782213608412047		994.0		2.799160412922459		4.475450112127155		0.7828301699734987		994.0		4.475450112127155		3.396366027789782		0.0		4.0		0.0		0.0		1.0	
1	778	1416.0		3.050020455309659		8.58683551696352		0.860881130350262		1445.0		8.593705658386076		6.293243952422497		995.0		2.7997296220669807		4.56917912915516		0.8524339833205379		997.0		4.5699241289091965		3.6555566714713743		0.0		5.0		0.0		0.0		6.0	
1	779	1505.0		2.8903172748416788		8.666767871565797		0.9571574422337623		1516.0		8.67102576240766		6.2632088696001		1003.0		3.029527389242188		5.182234600135242		0.9073634729430949		1004.0		5.178468050822232		3.884286584043348		0.0		2.0		0.0		0.0		0.0	
1	780	1517.0		2.927857380152564		7.9669026248580534		0.9257069249940783		1523.0		7.961268519032907		5.909241459469387		998.0		2.9076777596724654		4.4681544739022625		0.8321959329890642		998.0		4.4681544739022625		3.368109806748285		0.0		0.0		0.0		0.0		1.0	
1	781	1472.0		2.9324516748461793		7.712058155893669		0.7305499145131402		1493.0		7.710974019069391		5.980499005171938		998.0		2.7691019810147828		5.051288572151975		0.76024347198292		999.0		5.04594623001873		3.895841449045989		0.0		3.0		0.0		0.0		3.0	
1	782	1355.0		3.0176649530333184		7.582507626601492		0.8979457039181415		1381.0		7.4677762546533		5.809866320883784		1000.0		2.8688913416260076		5.479791988373695		0.8099339802482578		1000.0		5.479791988373695		4.231499547740158		0.0		3.0		0.0		0.0		5.0	
1	783	1501.0		2.9940775415621883		9.37449639851593		0.90046104130975		1511.0		9.393253915583127		6.992856441414824		995.0		2.9050447625678997		5.271444038472889		0.90854974549656		995.0		5.271444038472889		4.02948207131274		0.0		0.0		0.0		0.0		1.0	
1	784	1498.0		2.9304496538688936		8.329870489441877		0.9609075764945277		1514.0		8.309736935304533		5.9662806819983905		991.0		2.9265724502687287		4.732740561756056		0.8068207143950709		996.0		4.751480193357311		3.6025833977295765		0.0		1.0		0.0		0.0		2.0	
1	785	1508.0		2.9299271951143466		8.439957680877612		0.790864941929419		1517.0		8.415215263332685		6.141204772189806		982.0		3.087660134942715		4.705638892288727		0.9756703881113487		982.0		4.705638892288727		3.576790278243847		0.0		0.0		0.0		0.0		1.0	
1	786	1410.0		3.0437996063939936		8.095660451747305		0.8633238235964164		1427.0		8.050607688308277		6.481105000356762		994.0		2.8858553470036394		4.6375742569111456		0.7057318520227406		994.0		4.6375742569111456		3.535404489660281		0.0		3.0		0.0		0.0		3.0	
1	787	1489.0		2.846052375494409		8.011521133677823		0.7453792757546602		1507.0		7.8993859270061115		5.687115961032993		998.0		2.701543873618371		4.73188875100045		0.6828688841155924		999.0		4.722721826548389		3.6649278725753915		0.0		1.0		0.0		0.0		1.0	
1	788	1502.0		2.851970269106838		7.918758987982602		0.7273686032396629		1523.0		7.989984204490017		5.579079103490353		1014.0		3.05545354025582		5.22019514007407		0.9233989940043917		1014.0		5.22019514007407		3.8097343546308933		0.0		4.0		0.0		0.0		2.0	
1	789	1481.0		3.073802119624644		8.517225340121314		0.8985297266837698		1497.0		8.508722230837371		6.051266882482552		970.0		2.918588954318675		4.611348788107643		0.8897174652172297		976.0		4.605880157274742		3.6707465014390888		0.0		1.0		0.0		1.0		2.0	
1	790	1493.0		2.981389969550194		9.091790123875363		0.9272385557737264		1505.0		9.057003729989864		6.371010059161042		1009.0		2.8834040579517928		5.6843101881716365		0.6795123066455194		1009.0		5.6843101881716365		4.361507564740204		0.0		2.0		0.0		0.0		1.0	
1	791	1463.0		2.960305218164414		7.753449143576325		0.8992191723540112		1489.0		7.784579875827118		5.919909656008386		995.0		2.8374693459672047		4.528172168596652		0.7400384268776742		996.0		4.5325948607658395		3.4631688380522574		0.0		7.0		0.0		0.0		2.0	
1	792	1388.0		2.9619994582426163		8.232195615328354		0.9148173461712085		1424.0		8.19656381877286		6.010777892785919		994.0		2.753982015956208		4.3170992784666895		0.764313057597562		997.0		4.317954283349587		3.4928287500311863		0.0		9.0		0.0		1.0		4.0	
1	793	1474.0		3.002656069354558		8.201457259252859		0.9602303264807781		1492.0		8.222672181272989		6.304838668433017		1002.0		2.934506698600664		5.1665340360820915		0.8096888921484676		1003.0		5.154612597701449		4.123298658796276		0.0		2.0		0.0		0.0		3.0	
1	794	1523.0		2.9164589828712235		9.531529265307112		0.868862158974402		1541.0		9.557071944879223		6.899973529539033		1003.0		3.0909668652281046		5.317681710487874		0.8858315829029987		1003.0		5.317681710487874		4.097265100341721		0.0		2.0		0.0		0.0		1.0	
1	795	1458.0		2.959442744240172		7.9484221605538785		0.8569219542598111		1478.0		7.915660723394433		5.82887359932642		998.0		3.0937860019695775		5.0536683789348205		0.904184330242963		998.0		5.0536683789348205		4.078799311135563		0.0		3.0		0.0		0.0		2.0	
1	796	1507.0		2.895751738611931		8.271135360508977		0.8673437078697043		1523.0		8.279262404241992		5.961949724958612		985.0		2.952451951615139		4.781212796607205		0.7959603605079629		985.0		4.781212796607205		3.760956835022678		0.0		1.0		0.0		0.0		2.0	
1	797	1498.0		3.007704586720274		9.4266736849125		0.8006333978786652		1514.0		9.355672296905256		6.8899362398962145		1003.0		2.7690738781637676		4.690345585157546		0.7675937800821987		1006.0		4.682712064414756		3.5949106374283444		0.0		1.0		0.0		0.0		2.0	
1	798	1451.0		2.887676214373992		8.716473335641712		0.8135582083227707		1476.0		8.718594846207866		6.437456525486907		1019.0		2.8781010354085392		5.6210889314449295		0.8297232968059179		1020.0		5.620769761254466		4.616416292341039		0.0		4.0		0.0		0.0		2.0	
1	799	1401.0		2.8835478565974926		7.833847777266555		0.8084572024255138		1422.0		7.750394566708744		5.873226243478469		992.0		3.0745626498432967		5.955814937344483		0.837856965826261		993.0		5.941318761398928		4.725395558405051		0.0		4.0		0.0		0.0		2.0	
1	800	1453.0		2.8667211803615973		7.771941382219947		0.8406228122902027		1471.0		7.762600161000597		5.454760141634953		1010.0		2.8650278120757955		4.945843492897409		0.6848490888158237		1010.0		4.945843492897409		3.7588826399932103		0.0		4.0		0.0		0.0		2.0	
1	801	1510.0		2.936096307015807		9.126211959217622		0.7357786270794426		1530.0		9.065082725416346		6.68362653986632		1018.0		2.931570730864972		5.739305201216634		0.8547946290650993		1018.0		5.739305201216634		4.176282136251832		0.0		4.0		0.0		0.0		0.0	
1	802	1493.0		2.947416053425776		8.608738426047607		0.8802512988000402		1505.0		8.630041004789108		6.685028022755614		1010.0		3.082538833485178		5.655338458621145		0.8899342377139019		1010.0		5.655338458621145		4.511832740564393		0.0		0.0		0.0		0.0		3.0	
1	803	1477.0		3.0575881836131336		8.561060490606746		0.8530375922285898		1494.0		8.591205516574947		6.214123936132027		986.0		2.853005541438417		5.090036919770715		0.7592347983025702		989.0		5.099894849210213		4.015415326091652		0.0		2.0		0.0		0.0		2.0	
1	804	1505.0		3.093696652639452		8.758201830468087		0.9963422714650884		1516.0		8.568485784666438		6.088050602768585		998.0		2.975723726908672		4.908392642406		0.8836459981464009		998.0		4.908392642406		3.8582461620492916		0.0		1.0		0.0		0.0		0.0	
1	805	1477.0		2.9208373379835124		8.136436996382416		0.889854723031957		1492.0		8.100898139792712		6.22825819428763		994.0		2.897473741803608		4.475577205117157		0.8775383265177997		994.0		4.475577205117157		3.5034877037088905		0.0		2.0		0.0		0.0		1.0	
1	806	1483.0		2.9234901789254653		8.359275919735966		0.8405332570832333		1495.0		8.38748966985968		6.139665203233269		996.0		2.976776837650344		5.122427824966735		0.8224737621629995		996.0		5.122427824966735		3.8278808361798142		0.0		4.0		0.0		0.0		0.0	
1	807	1518.0		2.8884853076312513		9.595232929326038		0.7779824007381555		1537.0		9.606544087554187		7.024207941454402		1011.0		3.048869294124743		5.616286013399324		0.8451027100155958		1011.0		5.616286013399324		3.9662146044341626		0.0		2.0		0.0		0.0		1.0	
1	808	1478.0		2.961981200757602		9.334601408019415		0.8676172372615945		1493.0		9.343896810311787		6.669282125242629		994.0		2.8394002005574293		4.84517790369957		0.7648838819030278		994.0		4.84517790369957		3.801441827748638		0.0		2.0		0.0		0.0		2.0	
1	809	1496.0		2.8340953484537867		8.648531754489067		0.8239642856091863		1511.0		8.644079112372944		6.512531813710338		993.0		2.911554671311872		5.6677131466991115		0.8203595875067928		993.0		5.6677131466991115		4.67098643269163		0.0		1.0		0.0		0.0		4.0	
1	810	1492.0		2.90568917879655		8.54290248002068		0.7504834668809679		1512.0		8.517689128676569		6.29584924642714		1009.0		2.998338760565744		5.776907268664904		0.8844599608468253		1010.0		5.771140295909903		4.403158323706081		0.0		1.0		0.0		0.0		3.0	
1	811	1460.0		2.8650979332403983		8.403789564709497		0.8270651408691646		1478.0		8.425867420313034		6.105884116179903		1002.0		2.970152494919949		4.845663179496299		0.9332286283232556		1002.0		4.845663179496299		3.7160434193243206		0.0		3.0		0.0		0.0		3.0	
1	812	1520.0		2.914897247111517		8.815155750150991		0.9578659832073225		1529.0		8.80230108134281		6.345529332369489		996.0		2.988644270718788		5.26467854251183		0.6974523358717486		998.0		5.247473208901313		3.8759460418963436		0.0		2.0		0.0		0.0		0.0	
1	813	1282.0		2.902269657412151		6.91167406725244		0.9295646636465081		1315.0		6.912852132643015		5.2334409207230115		1001.0		3.0316964697757656		5.604400082543549		0.9310478325325232		1002.0		5.6000279059158435		4.410372355681493		0.0		6.0		0.0		0.0		6.0	
1	814	1459.0		2.8857535743767313		8.2685974922765		0.8259630441543658		1480.0		8.300128293342658		6.332312153163553		1008.0		3.116768935667219		5.2486469513289995		0.8569643511021081		1008.0		5.2486469513289995		4.126355154350991		0.0		7.0		0.0		0.0		1.0	
1	815	1379.0		2.893147372324427		8.297365184566974		0.8425577377170878		1408.0		8.213804916481404		5.812325515606533		999.0		2.858613435817967		5.174151870046325		0.744097859862728		1003.0		5.181586285079389		3.8054296284687847		0.0		5.0		0.0		0.0		5.0	
1	816	1483.0		2.838347801088783		7.510417432279434		0.8323658684553723		1499.0		7.50537460627217		5.463719163360769		989.0		3.1019950589968897		4.543615478025424		1.036229285453537		989.0		4.543615478025424		3.552348838421404		0.0		2.0		0.0		0.0		0.0	
1	817	1431.0		2.8650358847143593		7.916397691546826		0.8551370280738435		1457.0		7.893827905346813		5.948030291878824		1006.0		3.0631010913757195		5.269266151294307		0.8480789085940538		1007.0		5.26950596052684		4.100116827685041		0.0		4.0		0.0		0.0		3.0	
1	818	1469.0		3.0319546879532475		9.40253267912285		0.9422096584327898		1490.0		9.41331021711805		6.799127087726935		997.0		3.107472100071094		5.4362650619473865		1.2221912646541602		999.0		5.424300323093773		4.339851516961294		0.0		3.0		0.0		0.0		2.0	
1	819	1486.0		2.7552977248053128		7.780414979873496		0.8041781304731465		1500.0		7.733883479884734		5.306810061583955		994.0		2.6247609438354393		5.059232409369099		0.664576937155605		995.0		5.052944189318504		3.8727795773767055		0.0		2.0		0.0		0.0		1.0	
1	820	1493.0		2.8256352292570197		8.785146997687834		0.7405049398452325		1502.0		8.75958817490326		6.128234708255678		981.0		3.0128248442521315		5.612696498423718		0.892215789434345		981.0		5.612696498423718		4.594454224136774		0.0		1.0		0.0		0.0		0.0	
1	821	1484.0		2.9539405584972878		9.396020149815989		0.818080884976684		1503.0		9.326431974776096		6.795069290705923		998.0		2.952537614988353		5.085611085495179		0.8375497535076839		1001.0		5.064800935365174		4.176364225302142		0.0		1.0		0.0		0.0		3.0	
1	822	1484.0		3.0194168591449095		8.099719600355712		0.8073526108836314		1499.0		8.084694176674393		5.803225354763516		993.0		2.909116703571583		4.859306998806855		0.8434594284303313		993.0		4.859306998806855		3.798744376062726		0.0		2.0		0.0		0.0		1.0	
1	823	1514.0		2.967734719133717		8.196205511093709		0.8974764492973079		1521.0		8.178525311325087		6.015161715128501		1001.0		2.7948334385683684		4.520162381557767		0.85986966907326		1001.0		4.520162381557767		3.3955037170802504		0.0		1.0		0.0		0.0		0.0	
1	824	1473.0		3.026037316613085		7.841645868192726		0.8730648934181925		1479.0		7.816250434160549		6.005242281923919		978.0		2.9046629826597385		4.470223821775091		0.7998825196076051		978.0		4.470223821775091		3.373129050000699		0.0		0.0		0.0		0.0		1.0	
1	825	1412.0		3.0065918601025783		8.499517352714498		0.8927507509465724		1449.0		8.501023087400554		6.022943435564725		1017.0		2.8870746753141345		5.077876475040622		0.7824519367273478		1017.0		5.077876475040622		3.707868508443673		0.0		9.0		1.0		0.0		3.0	
1	826	1488.0		2.8922740366769557		8.401495941439475		0.7593197128342857		1496.0		8.39151338163484		6.4199559794334435		987.0		2.8718971181205473		4.685109156706761		0.8319386425898574		988.0		4.68161075930794		3.4401766023957814		0.0		1.0		0.0		0.0		2.0	
1	827	1486.0		2.8797018143947706		9.110946616332576		0.8125705892482621		1504.0		9.059805659896243		6.489033565951117		994.0		3.0391915826847944		5.66239191145581		0.9677612073010728		994.0		5.66239191145581		4.4203993409358615		0.0		2.0		0.0		0.0		3.0	
1	828	1502.0		2.978477846003979		8.452590300737455		0.9980259128092988		1510.0		8.395379938822437		6.406591206605294		996.0		2.8485929741454066		4.9557285311453345		0.8359029509505103		996.0		4.9557285311453345		3.654979433374578		0.0		1.0		0.0		0.0		1.0	
1	829	1390.0		2.846145221076341		7.726782791997741		0.8065268522514047		1415.0		7.630349413630776		5.721627963870241		998.0		3.0116990069065896		5.1020842705720195		0.8911825604994229		999.0		5.093602255599472		4.0560093905282395		0.0		4.0		0.0		0.0		3.0	
1	830	1474.0		2.9903808897503246		8.083243586169846		0.8926881591613565		1491.0		8.127454905444187		5.940127448261134		1003.0		3.0810228676843683		5.570287481780462		0.7970092023272947		1003.0		5.570287481780462		4.4214553711890066		0.0		3.0		0.0		0.0		4.0	
1	831	1494.0		2.8464133349106637		7.53464408970657		0.8758801508723804		1500.0		7.544264253546008		5.470447794842298		978.0		2.8682296354732992		4.6097498314205545		0.7772957060983177		979.0		4.605740906267214		3.607101649306695		0.0		0.0		0.0		0.0		2.0	
1	832	1423.0		2.978532319080726		8.35864847173031		0.8717358252612547		1442.0		8.315008220473523		6.059400522724718		1003.0		2.860450381795096		5.100134053921951		0.8479393351640554		1003.0		5.100134053921951		3.7900140697175426		0.0		5.0		0.0		0.0		1.0	
1	833	1412.0		3.04831859217818		9.313855207152331		0.8604689009001113		1434.0		9.29657105600787		6.879713444850716		988.0		2.960151565024639		5.270732932210618		0.7289104297533753		990.0		5.268537010832501		3.9594183788255264		0.0		1.0		0.0		0.0		5.0	
1	834	1493.0		3.010509316226802		8.293223249708243		0.8674507649678692		1506.0		8.266687114974745		6.116332708915431		1000.0		2.915499479691681		5.716304954796306		0.7676046475739267		1000.0		5.716304954796306		4.516202442673253		0.0		1.0		0.0		0.0		2.0	
1	835	1455.0		2.976254108336218		7.9504472594443865		0.913184943164856		1478.0		7.989091809638207		5.849021532965803		1002.0		3.0380765415198443		5.572106074737533		0.885680405375916		1003.0		5.572424065758726		4.43191149001477		0.0		3.0		1.0		0.0		2.0	
1	836	1404.0		2.867667926844503		9.586103059280077		0.8033315713883024		1434.0		9.58169764275632		7.201278953387236		987.0		2.8012681983253884		5.328577942537623		0.8005822922824619		987.0		5.328577942537623		4.256617071466341		0.0		2.0		0.0		0.0		7.0	
1	837	1413.0		3.0090791841368962		8.196451220771005		0.8625609733273		1440.0		8.228859413212431		5.9902897167295155		1001.0		3.0328968876543145		4.826831152302518		0.9306565499999138		1001.0		4.826831152302518		3.721030939322875		0.0		5.0		0.0		0.0		5.0	
1	838	1445.0		2.9442844706210276		10.304224322405528		0.709947644238667		1459.0		10.279554453218767		7.7075880304991005		995.0		3.0286186285004666		5.2986300555103165		0.830534254502891		995.0		5.2986300555103165		3.709160803921052		0.0		2.0		0.0		0.0		2.0	
1	839	1462.0		2.879225415279765		8.104586056540905		0.7629653153325807		1483.0		7.948163422810845		5.721020193066148		1013.0		2.922591794329182		4.699958873785884		0.8099340473651763		1013.0		4.699958873785884		3.4796428164063467		0.0		4.0		0.0		0.0		1.0	
1	840	1446.0		3.0870441883333917		9.63886955770085		0.966581598557893		1468.0		9.525119837203135		7.372780767622053		997.0		2.9262421201570574		5.982904287016665		0.8046881351681675		998.0		5.966248941114141		4.669210522310978		0.0		2.0		1.0		0.0		5.0	
1	841	1335.0		2.9363120669160185		7.503629142348178		0.9279107459125696		1367.0		7.459980998970218		5.6459496728517236		1002.0		2.8955823374516		5.871656387204366		0.7462664606066248		1007.0		5.8005659019531945		4.401845101309653		0.0		5.0		0.0		0.0		6.0	
1	842	1517.0		2.943371895432315		8.679417322055736		0.8422282247709965		1531.0		8.687548605531443		6.172849253257991		989.0		2.8832204376975743		4.653078021564651		0.9117329661110053		989.0		4.653078021564651		3.6793491495296147		0.0		0.0		0.0		0.0		0.0	
1	843	1464.0		2.9922336426004725		8.774184319935946		0.7570601087568067		1491.0		8.775323134963214		6.417519685163737		1004.0		2.855421732275087		5.02008565006015		0.7568136467732752		1005.0		5.0132625921954705		3.6219898602854697		0.0		2.0		1.0		0.0		4.0	
